Country,State,District,Year,Social Group Type,Land Area Size,Category Of Holdings,"Wholly Owned And Self Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Owned And Self Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Leased-In Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Leased-In Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Leased-In Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased-In Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1"
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,30,260.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,13,163.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,29,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,13,9.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,28,43.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,33,81.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,18,61.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,21,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,41,251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,19,161.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,24,304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,7,756.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,34154,10671.853,5,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,55405,40640.082,12,9.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,86526,122499.531,6,7.703,0,0,11,7.215,7.959,9,8.897,8.897,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,43753,105446.379,0,0,0,0,13,27.687,10.891,29,49.055,24.217,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,21085,72145.602,0,0,0,0,20,46.097,27.337,5,5.722,12.178,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,10683,47308.01,0,0,0,0,34,75.271,76.165,5,10.884,10.884,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,10670,63509.684,0,0,0,0,59,197.61,149.143,20,53.596,67.058,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,3013,25501.602,0,0,0,0,53,291.129,149.484,12,58.3,45.214,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,1649,20510.63,0,0,0,0,6,49.293,12.57,12,79.749,67.198,0,0,0,0,0,0,0
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,63,1478.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,3054,938.371,0,0,0,0,3,0.486,0.453,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,3874,2847.552,0,0,0,0,11,4.47,2.428,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,4252,6075.348,0,0,0,0,44,51.87,19.832,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,1940,4747.816,0,0,0,0,47,76.517,30.367,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,917,3161.159,0,0,0,0,23,66.407,13.824,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,502,2244.201,0,0,0,0,9,27.565,11.104,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,582,3528.427,0,0,0,0,22,108.624,32.516,5,17.876,12.067,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,225,1911.766,0,0,0,0,35,236.141,66.063,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,214,2743.379,0,0,0,0,27,269.563,60.838,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,16,458.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,4429,1251.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,4900,3532.816,0,0,3,2.328,3,1.121,0.575,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,5791,8168.985,0,0,0,0,30,35.327,10.118,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,2430,5870.756,0,0,0,0,30,55.724,21.54,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,1112,3817.41,0,0,0,0,23,52.3,21.99,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,556,2458.577,0,0,0,0,19,70.889,17.144,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,554,3299.317,0,0,0,0,33,157.064,24.939,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,186,1577.831,0,0,0,0,27,207.235,22.144,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,133,1778.437,0,0,0,0,38,391.096,66.507,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,5,138.61,0,0,0,0,4,76.366,5.194,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,16,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,18,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,44,65.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,23,55.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,15,52.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,12,53.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,21,127.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,10,88.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,15,205.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,15,4803.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,7004,2051.22,3,0.656,9,2.534,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,8176,6047.851,3,1.762,0,0,12,8.829,2.728,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,10410,15040.721,0,0,0,0,78,81.646,31.103,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,5678,13888.752,0,0,0,0,180,363.066,97.102,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,3332,11522.254,0,0,0,0,105,289.968,72.958,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,2098,9379.048,0,0,0,0,159,547.529,159.793,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,3002,18326.121,0,0,0,0,302,1456.836,420.553,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,1556,13381.915,0,0,0,0,181,1274.66,273.405,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,1597,21240.854,0,0,0,0,316,3448.762,727.734,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Sirohi,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,298,8240.824,0,0,0,0,79,2010.966,456.1,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,7376,2129.97,0,0,86,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,8582,6186.348,0,0,11,7.778,4,1.577,1.051,26,10.13,9.41,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,11167,15850.096,0,0,24,31.37,16,17.141,8.368,59,65.07,33.765,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,5188,12563.989,0,0,40,100.647,32,55.097,24.923,50,88.81,35.495,0,0,0,4,3.985,4.559,0.805
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,2729,9464.166,0,0,13,41.412,24,62.246,22.523,58,177.52,22.663,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,1362,6039.236,0,0,0,0,62,170.076,105.717,34,141.195,17.526,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,1389,8277.237,0,0,0,0,37,130.437,92.503,78,425.744,42.908,0,0,0,9,41.272,7.774,2.495
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,427,3621.991,0,0,0,0,24,109.667,104.251,13,101.563,4.128,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,229,2981.671,0,0,0,0,37,243.074,194.296,7,44.041,27.918,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,12,315.85,0,0,0,0,4,109.787,13.503,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,6148,1724.328,0,0,220,77.032,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,6182,4475.695,0,0,215,143.847,0,0,0,38,19.542,7.016,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,8006,11447.859,0,0,101,143.029,59,47.676,36.17,73,75.816,40,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,4230,10282.916,5,11.235,33,77.03,53,90.257,35.311,114,211.481,67.91,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,2351,8117.347,0,0,19,59.668,33,55.098,62.551,130,374.073,79.913,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,1477,6572.208,0,0,0,0,36,97.69,66.176,100,332.137,125.139,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,1757,10568.382,0,0,6,35.21,109,312.805,362.338,110,528.262,140.138,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,725,6259.987,0,0,0,0,53,179.055,261.443,53,385.432,72.753,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,592,7676.249,0,0,0,0,63,597.196,245.539,32,295.695,90.781,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,75,1849.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,60,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,55,40.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,96,139.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,71,174.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,52,179.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,29,128.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,45,277.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,26,225.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,27,388.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,18,1029.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,22170,6103.232,5,0.696,357,105.503,0,0,0,38,8.884,7.195,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,24353,17548.662,0,0,292,206.027,21,11.066,6.86,125,47.389,39.766,0,0,0,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,32987,47290.052,8,11.247,130,186.322,62,56.507,32.552,340,370.358,161.307,8,4.03,4.675,0,0,0,0
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,18663,45637.615,8,24.527,53,123.751,69,123.057,48.95,191,275.294,196.057,0,0,0,4,5.486,0.98,3.135
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,11289,39064.355,0,0,22,68.53,79,200.876,75.352,173,442.985,167.123,5,11.285,5.452,11,27.968,6.978,3.816
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,6902,30779.527,0,0,4,17.137,76,238.442,98.462,109,338.27,143.018,0,0,0,4,13.524,1.326,0.644
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,9017,54719.05,0,0,12,78.061,261,1129.162,479.371,248,1100.153,400.741,0,0,0,23,97.657,33.349,17.706
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,4020,34401.673,0,0,0,0,195,1202.615,475.208,119,884.802,146.712,0,0,0,5,24.318,14.248,6.374
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,3186,41720.641,0,0,0,0,248,2199.795,999.268,114,1137.006,265.524,0,0,0,13,126.805,22.624,27.637
India,Rajasthan,Tonk,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,332,8922.069,0,0,0,0,36,686.252,163.805,5,106.851,1.233,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,9367,2101.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,4275,3032.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,3090,4282.5,0,0,0,0,7,7.075,1.965,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,898,2138.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,313,1068.452,0,0,0,0,7,20.43,1.218,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,106,473.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,90,533.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,21,176.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,10,120.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,1,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,68038,17288.669,6,1.288,0,0,24,6.044,2.65,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,42142,30091.456,0,0,0,0,5,3.187,0.531,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,37099,50791.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,13085,31387.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,5338,18229.102,0,0,0,0,5,10.693,9.142,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,2426,10736.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,1997,11830.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,470,3996.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,261,3330.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,25,983.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,99,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,37,26.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,28,39.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,15,35.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,11,38.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,7,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
